region,source,raw_alt,titre,localisation,prix_extracted,surface_m2_extracted,rooms_extracted,code_postal_extracted,ville_extracted_cleaned,commune_from_cp,ville_finale,marche_neuf_ancien,price_m2,nom_commune,code_insee
Hauts-de-France,logicimmo,"Terrain avec maison neuve à vendre 369 266 € 6 pièces 4 chambres 146,1 m² 388 m² de terrain Longueau 80330",,,369266.0,146.1,6.0,80330,LONGUEAU,CAGNY,CAGNY,ancien,2527.4880219028064,CAGNY,80160
Hauts-de-France,logicimmo,Maison à vendre 545 000 € 4 pièces 2 chambres 74 m² 343 m² de terrain Les Blondeaux L Hay les Roses 94240,,,545000.0,74.0,4.0,94240,ROSES,L HAY LES ROSES,L HAY LES ROSES,ancien,7364.864864864865,L HAY LES ROSES,94038
Hauts-de-France,logicimmo,"Terrain avec maison neuve à vendre 229 800 € 6 pièces 4 chambres 92,5 m² 400 m² de terrain Boves 80440",,,229800.0,92.5,6.0,80440,BOVES,BLANGY TRONVILLE,BLANGY TRONVILLE,ancien,2484.324324324324,BLANGY TRONVILLE,80107
Hauts-de-France,logicimmo,"Terrain avec maison neuve à vendre 289 810 € 5 pièces 3 chambres 79,4 m² 388 m² de terrain Longueau 80330",,,289810.0,79.4,5.0,80330,LONGUEAU,CAGNY,CAGNY,ancien,3649.9999999999995,CAGNY,80160
Hauts-de-France,logicimmo,"Terrain avec maison neuve à vendre 229 800 € 6 pièces 4 chambres 92,5 m² 400 m² de terrain Boves 80440",,,229800.0,92.5,6.0,80440,BOVES,BLANGY TRONVILLE,BLANGY TRONVILLE,ancien,2484.324324324324,BLANGY TRONVILLE,80107
Hauts-de-France,logicimmo,Terrain avec maison neuve à vendre 197 900 € 4 pièces 2 chambres 77 m² 1 042 m² de terrain Gannes 60120,,,197900.0,77.0,4.0,60120,GANNES,ANSAUVILLERS,ANSAUVILLERS,ancien,2570.12987012987,ANSAUVILLERS,60017
Hauts-de-France,logicimmo,Maison à vendre 295 000 € 4 pièces 3 chambres 95 m² 142 m² de terrain Barbery 60810,,,295000.0,95.0,4.0,60810,BARBERY,BARBERY,BARBERY,ancien,3105.2631578947367,BARBERY,60045
Hauts-de-France,logicimmo,Terrain avec maison neuve à vendre 183 400 € 4 pièces 2 chambres 87 m² 590 m² de terrain Chepoix 60120,,,183400.0,87.0,4.0,60120,CHEPOIX,ANSAUVILLERS,ANSAUVILLERS,ancien,2108.0459770114944,ANSAUVILLERS,60017
Hauts-de-France,logicimmo,"Terrain avec maison neuve à vendre 337 500 € 7 pièces 5 chambres 148,4 m² 573 m² de terrain Remy 60190",,,337500.0,148.4,7.0,60190,REMY,ARSY,ARSY,ancien,2274.2587601078167,ARSY,60024
Hauts-de-France,logicimmo,"Maison à vendre 235 000 € 2 chambres 80,1 m² 130 m² de terrain Vallée Blanc Four Roncq 59223",,,235000.0,80.1,,59223,RONCQ,RONCQ,RONCQ,ancien,2933.8327091136084,RONCQ,59508
Hauts-de-France,logicimmo,Maison à vendre 342 800 € 8 pièces 5 chambres 184 m² 1 685 m² de terrain Feuquières-en-Vimeu 80210,,,342800.0,184.0,8.0,80210,FEUQUIÈRES,ACHEUX EN VIMEU,ACHEUX EN VIMEU,ancien,1863.0434782608695,ACHEUX EN VIMEU,80004
Hauts-de-France,logicimmo,Maison à vendre 96 000 € 7 pièces 3 chambres 142 m² Buironfosse 02620,,,96000.0,142.0,7.0,02620,BUIRONFOSSE,BUIRONFOSSE,BUIRONFOSSE,ancien,676.056338028169,BUIRONFOSSE,02135
Hauts-de-France,logicimmo,Appartement à vendre 112 000 € 2 pièces 1 chambre 39 m² Étage 1/2 Tourcoing 59200,,,112000.0,39.0,2.0,59200,TOURCOING,TOURCOING,TOURCOING,ancien,2871.7948717948716,TOURCOING,59599
Hauts-de-France,logicimmo,Maison à vendre 349 900 € 7 pièces 4 chambres 250 m² 1 995 m² de terrain Ressons le Long 02290,,,349900.0,250.0,7.0,02290,LONG,AMBLENY,AMBLENY,ancien,1399.6,AMBLENY,02011
Hauts-de-France,logicimmo,Maison à vendre 289 000 € 5 pièces 3 chambres 111 m² 331 m² de terrain Senlis 60300,,,289000.0,111.0,5.0,60300,SENLIS,APREMONT,APREMONT,ancien,2603.6036036036035,APREMONT,60022
Hauts-de-France,logicimmo,Maison à vendre 584 000 € 4 pièces 3 chambres 163 m² Oignies 62590,,,584000.0,163.0,4.0,62590,OIGNIES,OIGNIES,OIGNIES,ancien,3582.8220858895706,OIGNIES,62637
Hauts-de-France,logicimmo,Maison à vendre 649 000 € 5 pièces 4 chambres 126 m² 85 m² de terrain Marcq-en-Baroeul 59700,,,649000.0,126.0,5.0,59700,MARCQ,MARCQ EN BAROEUL,MARCQ EN BAROEUL,ancien,5150.793650793651,MARCQ EN BAROEUL,59378
Hauts-de-France,logicimmo,"Appartement à vendre 179 900 € 3 pièces 2 chambres 57,2 m² Étage 1/1 Sainte-Geneviève 60730",,,179900.0,57.2,3.0,60730,SAINTE,CAUVIGNY,CAUVIGNY,ancien,3145.104895104895,CAUVIGNY,60135
Hauts-de-France,logicimmo,Maison à vendre 319 000 € 5 pièces 3 chambres 113 m² Montreuil sur Mer 62170,,,319000.0,113.0,5.0,62170,MER,AIX EN ISSART,AIX EN ISSART,ancien,2823.008849557522,AIX EN ISSART,62018
Hauts-de-France,logicimmo,Terrain avec maison neuve à vendre 210 990 € 4 pièces 2 chambres 85 m² 670 m² de terrain Delincourt 60240,,,210990.0,85.0,4.0,60240,DELINCOURT,BOUBIERS,BOUBIERS,ancien,2482.235294117647,BOUBIERS,60089
Hauts-de-France,logicimmo,"Maison à vendre 64 000 € 5 pièces 3 chambres 93,6 m² 118 m² de terrain Bohain-en-Vermandois 02110",,,64000.0,93.6,5.0,02110,BOHAIN,AISONVILLE ET BERNOVILLE,AISONVILLE ET BERNOVILLE,ancien,683.7606837606838,AISONVILLE ET BERNOVILLE,02006
Hauts-de-France,logicimmo,"Maison à vendre 1 680 000 € 11 pièces 5 chambres 376,8 m² 1 900 m² de terrain Domaine de la Vigne Bondues 59910",,,1680000.0,376.8,11.0,59910,BONDUES,BONDUES,BONDUES,ancien,4458.598726114649,BONDUES,59090
Hauts-de-France,logicimmo,Maison à vendre 299 000 € 7 pièces 5 chambres 153 m² 670 m² de terrain Gournay-Fonds de Montataire Montataire 60160,,,299000.0,153.0,7.0,60160,MONTATAIRE,MONTATAIRE,MONTATAIRE,ancien,1954.248366013072,MONTATAIRE,60414
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 259 900 € 4 pièces 89,2 m² Étage 5/6 dès le 31/12/2028 Gare Béthune 62400",,,259900.0,89.2,4.0,62400,BÉTHUNE,BETHUNE,BETHUNE,neuf,2913.677130044843,BETHUNE,62119
Hauts-de-France,logicimmo,"Maison à vendre 920 000 € 7 pièces 6 chambres 191,3 m² 2 428 m² de terrain Bois d'Achelles Bondues 59910",,,920000.0,191.3,7.0,59910,BONDUES,BONDUES,BONDUES,ancien,4809.200209095661,BONDUES,59090
Hauts-de-France,logicimmo,Appartement à vendre 348 000 € 4 pièces 3 chambres 102 m² Étage 1/4 Wazemmes Lille 59000,,,348000.0,102.0,4.0,59000,LILLE,LILLE,LILLE,ancien,3411.764705882353,LILLE,59350
Hauts-de-France,logicimmo,Appartement à vendre - neuf 495 000 € 1 pièce dès le 30/03/2026 Parc d'Orléans Neuilly-sur-Seine 92200,,,495000.0,,1.0,92200,NEUILLY,NEUILLY SUR SEINE,NEUILLY SUR SEINE,neuf,,NEUILLY SUR SEINE,92051
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 467 000 € 5 pièces 101,5 m² RDC dès le 30/06/2026 Centre-Victoire Dunkerque 59140",,,467000.0,101.5,5.0,59140,DUNKERQUE,DUNKERQUE,DUNKERQUE,neuf,4600.985221674877,DUNKERQUE,59183
Hauts-de-France,logicimmo,"Maison à vendre 750 000 € 9 pièces 6 chambres 284,5 m² 961 m² de terrain Est Leers 59115",,,750000.0,284.5,9.0,59115,LEERS,LEERS,LEERS,ancien,2636.2038664323372,LEERS,59339
Hauts-de-France,logicimmo,Appartement à vendre - neuf 199 000 € 2 pièces 1 chambre 40 m² dès le 31/03/2027 Camiers 62176,,,199000.0,40.0,2.0,62176,CAMIERS,CAMIERS,CAMIERS,neuf,4975.0,CAMIERS,62201
Hauts-de-France,logicimmo,Appartement à vendre - neuf 629 000 € 2 pièces 1 chambre 40 m² dès le 30/06/2027 Littoral Le Touquet-Paris-Plage 62520,,,629000.0,40.0,2.0,62520,TOUQUET,LE TOUQUET PARIS PLAGE,LE TOUQUET PARIS PLAGE,neuf,15725.0,LE TOUQUET PARIS PLAGE,62826
Hauts-de-France,logicimmo,"Maison à vendre - neuf 247 500 € 4 pièces 82,2 m² 350 m² de terrain Ecurie 62223",,,247500.0,82.2,4.0,62223,ECURIE,ANZIN ST AUBIN,ANZIN ST AUBIN,neuf,3010.948905109489,ANZIN ST AUBIN,62037
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 335 000 € 4 pièces 3 chambres 83,7 m² RDC Flocon Tourcoing 59200",,,335000.0,83.7,4.0,59200,TOURCOING,TOURCOING,TOURCOING,neuf,4002.389486260454,TOURCOING,59599
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 237 857 € 4 pièces 3 chambres 77,6 m² 3ème étage Industriel Creil 60100",,,237857.0,77.6,4.0,60100,CREIL,CREIL,CREIL,neuf,3065.1675257731963,CREIL,60175
Hauts-de-France,logicimmo,Appartement à vendre - neuf 180 000 € 1 pièce 25 m² dès le 30/09/2028 Lille Sud Lille 59000,,,180000.0,25.0,1.0,59000,LILLE,LILLE,LILLE,neuf,7200.0,LILLE,59350
Hauts-de-France,logicimmo,Maison à vendre 190 000 € 5 pièces 2 chambres 90 m² 2 900 m² de terrain Colonfay 02120,,,190000.0,90.0,5.0,02120,COLONFAY,AUDIGNY,AUDIGNY,ancien,2111.1111111111113,AUDIGNY,02035
Hauts-de-France,logicimmo,Terrain avec maison neuve à vendre 308 688 € 7 pièces 5 chambres 145 m² 400 m² de terrain Boves 80440,,,308688.0,145.0,7.0,80440,BOVES,BLANGY TRONVILLE,BLANGY TRONVILLE,ancien,2128.88275862069,BLANGY TRONVILLE,80107
Hauts-de-France,logicimmo,"Terrain avec maison neuve à vendre 359 360 € 7 pièces 5 chambres 149,6 m² 388 m² de terrain Longueau 80330",,,359360.0,149.6,7.0,80330,LONGUEAU,CAGNY,CAGNY,ancien,2402.139037433155,CAGNY,80160
Hauts-de-France,logicimmo,"Maison à vendre 700 000 € 4 pièces 3 chambres 174,2 m² 1 418 m² de terrain Mérignies 59710",,,700000.0,174.2,4.0,59710,MÉRIGNIES,AVELIN,AVELIN,ancien,4018.3696900114815,AVELIN,59034
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 231 001 € 2 pièces 46,4 m² 1er étage Abbé Niort-Jean Moulin Le Blanc Mesnil 93150",,,231001.0,46.4,2.0,93150,MESNIL,LE BLANC MESNIL,LE BLANC MESNIL,neuf,4978.469827586207,LE BLANC MESNIL,93007
Hauts-de-France,logicimmo,Terrain avec maison neuve à vendre 308 688 € 7 pièces 5 chambres 145 m² 400 m² de terrain Boves 80440,,,308688.0,145.0,7.0,80440,BOVES,BLANGY TRONVILLE,BLANGY TRONVILLE,ancien,2128.88275862069,BLANGY TRONVILLE,80107
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 460 350 € 4 pièces 93,2 m² 1er étage dès le 31/12/2025 Briqueterie Marcq-en-Baroeul 59700",,,460350.0,93.2,4.0,59700,MARCQ,MARCQ EN BAROEUL,MARCQ EN BAROEUL,neuf,4939.377682403433,MARCQ EN BAROEUL,59378
Hauts-de-France,logicimmo,Terrain avec maison neuve à vendre 251 600 € 5 pièces 3 chambres 105 m² 525 m² de terrain Mélicocq 60150,,,251600.0,105.0,5.0,60150,MÉLICOCQ,CHEVINCOURT,CHEVINCOURT,ancien,2396.190476190476,CHEVINCOURT,60147
Hauts-de-France,logicimmo,Maison à vendre 235 000 € 4 pièces 3 chambres 85 m² 115 m² de terrain Chamant 60300,,,235000.0,85.0,4.0,60300,CHAMANT,APREMONT,APREMONT,ancien,2764.705882352941,APREMONT,60022
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 105 730 € 2 pièces 1 chambre 50,4 m² dès le 30/06/2027 Fosse Libercourt 62820",,,105730.0,50.4,2.0,62820,LIBERCOURT,LIBERCOURT,LIBERCOURT,neuf,2097.8174603174602,LIBERCOURT,62907
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 144 472 € 3 pièces 2 chambres 70,9 m² dès le 30/06/2027 Fosse Libercourt 62820",,,144472.0,70.9,3.0,62820,LIBERCOURT,LIBERCOURT,LIBERCOURT,neuf,2037.6868829337093,LIBERCOURT,62907
Hauts-de-France,logicimmo,Maison à vendre - neuf 268 500 € 4 pièces 80 m² dès le 30/06/2026 Rive Gauche-Rouher Creil 60100,,,268500.0,80.0,4.0,60100,CREIL,CREIL,CREIL,neuf,3356.25,CREIL,60175
Hauts-de-France,logicimmo,Appartement à vendre - neuf 174 000 € 1 pièce 31 m² Étage 5/5 dès le 30/06/2027 Lille 59000,,,174000.0,31.0,1.0,59000,LILLE,LILLE,LILLE,neuf,5612.903225806452,LILLE,59350
Hauts-de-France,logicimmo,Maison à vendre 600 000 € 7 pièces 4 chambres 296 m² 6 000 m² de terrain Troissereux 60112,,,600000.0,296.0,7.0,60112,TROISSEREUX,BONNIERES,BONNIERES,ancien,2027.027027027027,BONNIERES,60084
Hauts-de-France,logicimmo,Maison à vendre 189 000 € 5 pièces 3 chambres 101 m² 169 m² de terrain Thourotte 60150,,,189000.0,101.0,5.0,60150,THOUROTTE,CHEVINCOURT,CHEVINCOURT,ancien,1871.2871287128712,CHEVINCOURT,60147
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 199 500 € 2 pièces 45,4 m² Saint Germain-Les Halles Amiens 80000",,,199500.0,45.4,2.0,80000,AMIENS,AMIENS,AMIENS,neuf,4394.273127753304,AMIENS,80021
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 325 000 € 4 pièces 83,2 m² RDC dès le 01/07/2027 Bon Secours Senlis 60300",,,325000.0,83.2,4.0,60300,SENLIS,APREMONT,APREMONT,neuf,3906.25,APREMONT,60022
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 192 000 € 2 pièces 54,3 m² 1er étage Malo les Bains-Terminus Dunkerque 59240",,,192000.0,54.3,2.0,59240,DUNKERQUE,DUNKERQUE,DUNKERQUE,neuf,3535.911602209945,DUNKERQUE,59183
Hauts-de-France,logicimmo,Appartement à vendre - neuf 389 000 € 4 pièces 3 chambres 81 m² 2 étages Niederhausbergen 67207,,,389000.0,81.0,4.0,67207,NIEDERHAUSBERGEN,NIEDERHAUSBERGEN,NIEDERHAUSBERGEN,neuf,4802.469135802469,NIEDERHAUSBERGEN,67326
Hauts-de-France,logicimmo,Appartement à vendre 265 000 € 3 pièces 2 chambres 80 m² Étage 1/3 Jardiniers Senlis 60300,,,265000.0,80.0,3.0,60300,SENLIS,APREMONT,APREMONT,ancien,3312.5,APREMONT,60022
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 142 500 € 2 pièces 1 chambre 40,4 m² 2ème étage Capécure Boulogne-sur-Mer 62200",,,142500.0,40.4,2.0,62200,BOULOGNE,BOULOGNE SUR MER,BOULOGNE SUR MER,neuf,3527.2277227722775,BOULOGNE SUR MER,62160
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 249 000 € 3 pièces 63,6 m² RDC Gentry-Institut Berck 62600",,,249000.0,63.6,3.0,62600,BERCK,BERCK,BERCK,neuf,3915.094339622641,BERCK,62108
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 200 000 € 3 pièces 58,5 m² 2ème étage dès le 30/06/2027 Centre Marly 59770",,,200000.0,58.5,3.0,59770,MARLY,MARLY,MARLY,neuf,3418.803418803419,MARLY,59383
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 257 596 € 4 pièces 84,5 m² 3ème étage dès le 30/06/2026 Route d'Houplines Armentières 59280",,,257596.0,84.5,4.0,59280,ARMENTIÈRES,ARMENTIERES,ARMENTIERES,neuf,3048.473372781065,ARMENTIERES,59017
Hauts-de-France,logicimmo,Appartement à vendre - neuf 198 000 € 3 pièces 62 m² 1er étage dès le 30/06/2028 Le Colbras Halluin 59250,,,198000.0,62.0,3.0,59250,HALLUIN,HALLUIN,HALLUIN,neuf,3193.548387096774,HALLUIN,59279
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 175 000 € 2 pièces 42,8 m² Saint Honoré-Jeanne d'Arc Amiens 80000",,,175000.0,42.8,2.0,80000,AMIENS,AMIENS,AMIENS,neuf,4088.7850467289722,AMIENS,80021
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 295 000 € 4 pièces 80,7 m² Amiens 2-La Vallée Amiens 80000",,,295000.0,80.7,4.0,80000,AMIENS,AMIENS,AMIENS,neuf,3655.514250309789,AMIENS,80021
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 150 000 € 1 pièce 27,1 m² Saint Germain-Les Halles Amiens 80000",,,150000.0,27.1,1.0,80000,AMIENS,AMIENS,AMIENS,neuf,5535.055350553505,AMIENS,80021
Hauts-de-France,logicimmo,Appartement à vendre - neuf 280 500 € 3 pièces 2 chambres 60 m² dès le 30/09/2028 Lille Sud Lille 59000,,,280500.0,60.0,3.0,59000,LILLE,LILLE,LILLE,neuf,4675.0,LILLE,59350
Hauts-de-France,logicimmo,Appartement à vendre - neuf 299 000 € 3 pièces 2 chambres 60 m² dès le 31/12/2026 L'Abbaye Marquette-Lez-Lille 59520,,,299000.0,60.0,3.0,59520,MARQUETTE,MARQUETTE LEZ LILLE,MARQUETTE LEZ LILLE,neuf,4983.333333333333,MARQUETTE LEZ LILLE,59386
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 260 000 € 3 pièces 65,3 m² 3ème étage dès le 01/04/2027 Anstaing 59152",,,260000.0,65.3,3.0,59152,ANSTAING,ANSTAING,ANSTAING,neuf,3981.623277182236,ANSTAING,59013
Hauts-de-France,logicimmo,Appartement à vendre - neuf dès le 01/04/2028 ZAC Saint Sebastien Poissy 78300,,,,,,78300,POISSY,POISSY,POISSY,neuf,,POISSY,78498
Hauts-de-France,logicimmo,Appartement à vendre - neuf dès le 01/04/2028 ZAC Saint Sebastien Poissy 78300,,,,,,78300,POISSY,POISSY,POISSY,neuf,,POISSY,78498
Hauts-de-France,logicimmo,"Terrain avec maison neuve à vendre 239 565 € 5 pièces 3 chambres 79,4 m² 400 m² de terrain Boves 80440",,,239565.0,79.4,5.0,80440,BOVES,BLANGY TRONVILLE,BLANGY TRONVILLE,ancien,3017.1914357682617,BLANGY TRONVILLE,80107
Hauts-de-France,logicimmo,Terrain avec maison neuve à vendre 392 130 € 5 pièces 4 chambres 104 m² Saint-Fuscien 80680,,,392130.0,104.0,5.0,80680,SAINT,GRATTEPANCHE,GRATTEPANCHE,ancien,3770.480769230769,GRATTEPANCHE,80387
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 433 000 € 4 pièces 95,8 m² Étage 4/5 dès le 15/06/2027 Meaulens Saint Gery Arras 62000",,,433000.0,95.8,4.0,62000,ARRAS,ARRAS,ARRAS,neuf,4519.8329853862215,ARRAS,62041
Hauts-de-France,logicimmo,Terrain avec maison neuve à vendre 352 000 € 5 pièces 4 chambres 125 m² 534 m² de terrain Thumeries 59239,,,352000.0,125.0,5.0,59239,THUMERIES,LA NEUVILLE,LA NEUVILLE,ancien,2816.0,LA NEUVILLE,59427
Hauts-de-France,logicimmo,"Terrain avec maison neuve à vendre 518 027 € 5 pièces 4 chambres 94,7 m² 701 m² de terrain Cucq 62780",,,518027.0,94.7,5.0,62780,CUCQ,CUCQ,CUCQ,ancien,5470.190073917634,CUCQ,62261
Hauts-de-France,logicimmo,Appartement à vendre 376 000 € 4 pièces 3 chambres 102 m² 3ème étage Marcq en Baroeul 59700,,,376000.0,102.0,4.0,59700,BAROEUL,MARCQ EN BAROEUL,MARCQ EN BAROEUL,ancien,3686.274509803922,MARCQ EN BAROEUL,59378
Hauts-de-France,logicimmo,Maison à vendre 995 000 € 11 pièces 10 chambres 532 m² Arras 62000,,,995000.0,532.0,11.0,62000,ARRAS,ARRAS,ARRAS,ancien,1870.3007518796992,ARRAS,62041
Hauts-de-France,logicimmo,"Terrain avec maison neuve à vendre 290 519 € 6 pièces 4 chambres 118,5 m² 400 m² de terrain Boves 80440",,,290519.0,118.5,6.0,80440,BOVES,BLANGY TRONVILLE,BLANGY TRONVILLE,ancien,2451.637130801688,BLANGY TRONVILLE,80107
Hauts-de-France,logicimmo,"Terrain avec maison neuve à vendre 299 810 € 7 pièces 5 chambres 115,9 m² 388 m² de terrain Longueau 80330",,,299810.0,115.9,7.0,80330,LONGUEAU,CAGNY,CAGNY,ancien,2586.7989646246765,CAGNY,80160
Hauts-de-France,logicimmo,"Terrain avec maison neuve à vendre 289 019 € 6 pièces 4 chambres 118,5 m² 400 m² de terrain Boves 80440",,,289019.0,118.5,6.0,80440,BOVES,BLANGY TRONVILLE,BLANGY TRONVILLE,ancien,2438.9789029535864,BLANGY TRONVILLE,80107
Hauts-de-France,logicimmo,"Terrain avec maison neuve à vendre 292 900 € 6 pièces 4 chambres 118,5 m² 670 m² de terrain Delincourt 60240",,,292900.0,118.5,6.0,60240,DELINCOURT,BOUBIERS,BOUBIERS,ancien,2471.7299578059074,BOUBIERS,60089
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 229 903 € 4 pièces 3 chambres 80,1 m² 3ème étage Tourcoing 59200",,,229903.0,80.1,4.0,59200,TOURCOING,TOURCOING,TOURCOING,neuf,2870.19975031211,TOURCOING,59599
Hauts-de-France,logicimmo,"Maison de ville à vendre 298 000 € 2 pièces 1 chambre 76,2 m² Le Centre Sucy-en-Brie 94370",,,298000.0,76.2,2.0,94370,SUCY,SUCY EN BRIE,SUCY EN BRIE,ancien,3910.761154855643,SUCY EN BRIE,94071
Hauts-de-France,logicimmo,Terrain avec maison neuve à vendre 229 000 € 5 pièces 3 chambres 105 m² 596 m² de terrain Avrechy 60130,,,229000.0,105.0,5.0,60130,AVRECHY,ANGIVILLERS,ANGIVILLERS,ancien,2180.9523809523807,ANGIVILLERS,60014
Hauts-de-France,logicimmo,"Terrain avec maison neuve à vendre 299 800 € 7 pièces 5 chambres 115,9 m² 355 m² de terrain Longueau 80330",,,299800.0,115.9,7.0,80330,LONGUEAU,CAGNY,CAGNY,ancien,2586.712683347713,CAGNY,80160
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 216 000 € 2 pièces 49,2 m² RDC dès le 31/12/2027 Centre-Victoire Dunkerque 59140",,,216000.0,49.2,2.0,59140,DUNKERQUE,DUNKERQUE,DUNKERQUE,neuf,4390.243902439024,DUNKERQUE,59183
Hauts-de-France,logicimmo,"Terrain avec maison neuve à vendre 432 000 € 7 pièces 5 chambres 148,4 m² 830 m² de terrain Centre Ville Crépy-en-Valois 60800",,,432000.0,148.4,7.0,60800,CRÉPY,AUGER ST VINCENT,AUGER ST VINCENT,ancien,2911.0512129380054,AUGER ST VINCENT,60027
Hauts-de-France,logicimmo,"Maison à vendre - neuf 278 000 € 4 pièces 3 chambres 89,4 m² dès le 31/03/2027 Amiens 2-La Vallée Amiens 80000",,,278000.0,89.4,4.0,80000,AMIENS,AMIENS,AMIENS,neuf,3109.6196868008947,AMIENS,80021
Hauts-de-France,logicimmo,Appartement à vendre - neuf 272 000 € 4 pièces 3 chambres 85 m² RDC Amiens 2-La Vallée Amiens 80000,,,272000.0,85.0,4.0,80000,AMIENS,AMIENS,AMIENS,neuf,3200.0,AMIENS,80021
Hauts-de-France,logicimmo,Appartement à vendre - neuf 282 000 € 4 pièces 76 m² Étage 2/3 dès le 31/12/2027 Centre Chateau Thierry 02400,,,282000.0,76.0,4.0,02400,THIERRY,AZY SUR MARNE,AZY SUR MARNE,neuf,3710.5263157894738,AZY SUR MARNE,02042
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 149 000 € 2 pièces 1 chambre 48,4 m² 1er étage Les Castors St Omer 62500",,,149000.0,48.4,2.0,62500,OMER,BOISDINGHEM,BOISDINGHEM,neuf,3078.512396694215,BOISDINGHEM,62149
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 449 000 € 4 pièces 88,7 m² Étage 1/7 dès le 31/03/2027 Centre-Victoire Dunkerque 59240",,,449000.0,88.7,4.0,59240,DUNKERQUE,DUNKERQUE,DUNKERQUE,neuf,5062.006764374295,DUNKERQUE,59183
Hauts-de-France,logicimmo,"Maison à vendre 990 000 € 8 pièces 5 chambres 258,4 m² 888 m² de terrain Bois Blancs-Pave Linselles-Peupliers Bondues 59910",,,990000.0,258.4,8.0,59910,BONDUES,BONDUES,BONDUES,ancien,3831.2693498452018,BONDUES,59090
Hauts-de-France,logicimmo,Maison à vendre 498 000 € 9 pièces 5 chambres 212 m² 905 m² de terrain Venette 60280,,,498000.0,212.0,9.0,60280,VENETTE,BIENVILLE,BIENVILLE,ancien,2349.056603773585,BIENVILLE,60070
Hauts-de-France,logicimmo,Terrain avec maison neuve à vendre 194 990 € 1 pièce 1 chambre 95 m² Sartilly-Baie-Bocage 50530,,,194990.0,95.0,1.0,50530,SARTILLY,BACILLY,BACILLY,ancien,2052.5263157894738,BACILLY,50027
Hauts-de-France,logicimmo,Terrain avec maison neuve à vendre 194 990 € 1 pièce 1 chambre 95 m² Sartilly-Baie-Bocage 50530,,,194990.0,95.0,1.0,50530,SARTILLY,BACILLY,BACILLY,ancien,2052.5263157894738,BACILLY,50027
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 176 000 € 2 pièces 43,6 m² 2ème étage dès le 01/07/2027 Pont de Pierres-Charles Leure Gravelines 59820",,,176000.0,43.6,2.0,59820,GRAVELINES,GRAVELINES,GRAVELINES,neuf,4036.697247706422,GRAVELINES,59273
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 207 000 € 3 pièces 57,8 m² 1er étage dès le 01/01/2028 Ouest Venette 60280",,,207000.0,57.8,3.0,60280,VENETTE,BIENVILLE,BIENVILLE,neuf,3581.3148788927338,BIENVILLE,60070
Hauts-de-France,logicimmo,Appartement à vendre 279 000 € 3 pièces 2 chambres 63 m² 4ème étage Agrippin Wambrechies 59118,,,279000.0,63.0,3.0,59118,WAMBRECHIES,WAMBRECHIES,WAMBRECHIES,ancien,4428.571428571428,WAMBRECHIES,59636
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 369 000 € 4 pièces 3 chambres 88,3 m² Le Bourg-Les Masures La Chapelle d'Armentières 59930",,,369000.0,88.3,4.0,59930,D,LA CHAPELLE D ARMENTIERES,LA CHAPELLE D ARMENTIERES,neuf,4178.935447338618,LA CHAPELLE D ARMENTIERES,59143
Hauts-de-France,logicimmo,"Appartement à vendre - neuf 232 500 € 2 pièces 41,3 m² RDC dès le 31/12/2027 Stella Cucq 62780",,,232500.0,41.3,2.0,62780,CUCQ,CUCQ,CUCQ,neuf,5629.53995157385,CUCQ,62261
Hauts-de-France,logicimmo,Terrain avec maison neuve à vendre 275 700 € 4 pièces 2 chambres 98 m² 785 m² de terrain Amblainville 60110,,,275700.0,98.0,4.0,60110,AMBLAINVILLE,AMBLAINVILLE,AMBLAINVILLE,ancien,2813.265306122449,AMBLAINVILLE,60010
Hauts-de-France,logicimmo,Appartement à vendre 68 000 € 2 pièces 1 chambre 28 m² RDC/2 Fresnoy Mackellerie-Armentières Roubaix 59100,,,68000.0,28.0,2.0,59100,ROUBAIX,ROUBAIX,ROUBAIX,ancien,2428.5714285714284,ROUBAIX,59512
